"date","storenumber","checknumber","ordermodeid","chitname","paymenttype","price","disc_price","quantity","item","disc","state"
2018-11-07,"CA121",20042,"Walk-in","M Cheese","Debit",9,9,1,"M Cheese",0,"CA"
2018-11-07,"CA121",20043,"Walk-in","LTN Hrb Chk Med","Debit",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-07,"CA121",20043,"Walk-in","MM Pep Free","Debit",4,4,1,"MM Pep Free",0,"CA"
2018-11-07,"CA121",20046,"Walk-in","Chk Bcn Art Sal","Debit",5.5,2.75,1,"Chk Bcn Art Sal",2.75,"CA"
2018-11-07,"CA121",20046,"Walk-in","Italian Salad","Debit",5.5,2.75,1,"Italian Salad",2.75,"CA"
2018-11-07,"CA121",20047,"Walk-in","Cinnamon Wheel","Cash",5,0.25,1,"Cinnamon Wheel",4.75,"CA"
2018-11-07,"CA121",20047,"Walk-in","F Chkn Garlic","Cash",17,1,1,"Chkn Garlic",16,"CA"
2018-11-07,"CA121",20047,"Walk-in","Garden Salad","Cash",5.5,0.25,1,"Garden Salad",5.25,"CA"
2018-11-07,"CA121",20047,"Walk-in","S'more Dsrt Piz","Cash",5,0.25,1,"S'more Dsrt Piz",4.75,"CA"
2018-11-07,"CA121",30001,"Call-in","F Pepperoni","Cash",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30003,"Call-in","L CYO","EBT/SNAP",10,10,1,"CYO",0,"CA"
2018-11-07,"CA121",30005,"Call-in","M Gourmet Veg","Debit",13,13,1,"M Gourmet Veg",0,"CA"
2018-11-07,"CA121",30007,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30009,"Call-in","F Pepperoni","EBT/SNAP",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30009,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30012,"Call-in","FNY New Yrk","Debit",9,9,1,"FNY New Yrk",0,"CA"
2018-11-07,"CA121",30012,"Call-in","LTN Hrb Chk Med","Debit",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-07,"CA121",30014,"Call-in","L Chkn Garlic","EBT/SNAP",14,14,1,"Chkn Garlic",0,"CA"
2018-11-07,"CA121",30014,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30016,"Call-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-07,"CA121",30016,"Call-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",30016,"Call-in","LPAN Pepperoni","Cash",12.5,12.5,1,"LPAN Pepperoni",0,"CA"
2018-11-07,"CA121",30018,"Call-in","$0.05 Deposit","Debit",0.05,0.05,1,"$0.05 Deposit",0,"CA"
2018-11-07,"CA121",30018,"Call-in","20Oz Soda","Debit",1.5,1.5,1,"20Oz Soda",0,"CA"
2018-11-07,"CA121",30018,"Call-in","Choc Chip Dough","Debit",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-07,"CA121",30018,"Call-in","Italian Salad","Debit",5.5,3,1,"Italian Salad",2.5,"CA"
2018-11-07,"CA121",30018,"Call-in","L Stf Chicago","Debit",16,16,1,"Stf Chicago",0,"CA"
2018-11-07,"CA121",30020,"Call-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-07,"CA121",30020,"Call-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",30020,"Call-in","Cheesy Bread","Cash",5,5,1,"Cheesy Bread",0,"CA"
2018-11-07,"CA121",30020,"Call-in","FNY New Yrk","Cash",9,9,1,"FNY New Yrk",0,"CA"
2018-11-07,"CA121",30020,"Call-in","L Pepperoni","Cash",11.5,7.22,1,"Pepperoni",4.28,"CA"
2018-11-07,"CA121",30022,"Call-in","F CYO","EBT/SNAP",13,13,1,"CYO",0,"CA"
2018-11-07,"CA121",30022,"Call-in","FNY 3-Cheese","EBT/SNAP",9,9,1,"FNY 3-Cheese",0,"CA"
2018-11-07,"CA121",30024,"Call-in","L Murph Combo","Debit",14,14,1,"Murph Combo",0,"CA"
2018-11-07,"CA121",30026,"Call-in","F Stf Chicago","Debit",19,16,1,"Stf Chicago",3,"CA"
2018-11-07,"CA121",30028,"Call-in","L Stf Chicago","Debit",16,16,1,"Stf Chicago",0,"CA"
2018-11-07,"CA121",30030,"Call-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-07,"CA121",30030,"Call-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",30030,"Call-in","F Cowboy","Cash",17,17,1,"Cowboy",0,"CA"
2018-11-07,"CA121",30032,"Call-in","L Cowboy","EBT/SNAP",14,14,1,"Cowboy",0,"CA"
2018-11-07,"CA121",30032,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30034,"Call-in","F Stf Chicago","EBT/SNAP",19,19,1,"Stf Chicago",0,"CA"
2018-11-07,"CA121",30036,"Call-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-07,"CA121",30036,"Call-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",30036,"Call-in","Choc Chip Dough","EBT/SNAP",5,3,1,"Choc Chip Dough",2,"CA"
2018-11-07,"CA121",30036,"Call-in","Chz5 Brd W/Mar","EBT/SNAP",5,5,1,"Chz5 Brd W/Mar",0,"CA"
2018-11-07,"CA121",30036,"Call-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-07,"CA121",30038,"Call-in","Choc Chip Dough","Debit",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-07,"CA121",30038,"Call-in","Garden Salad","Debit",5.5,3,1,"Garden Salad",2.5,"CA"
2018-11-07,"CA121",30038,"Call-in","LTN Chk Bcn Art","Debit",13,13,1,"LTN Chk Bcn Art",0,"CA"
2018-11-07,"CA121",30040,"Call-in","F Murph Combo","Debit",17,17,1,"Murph Combo",0,"CA"
2018-11-07,"CA121",30040,"Call-in","F Pepperoni","Debit",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30042,"Call-in","F Cowboy","EBT/SNAP",17,17,1,"Cowboy",0,"CA"
2018-11-07,"CA121",30044,"Call-in","Cinnamon Wheel","Cash",5,3.81,1,"Cinnamon Wheel",1.19,"CA"
2018-11-07,"CA121",30044,"Call-in","Club Salad","Cash",5.5,4.19,1,"Club Salad",1.31,"CA"
2018-11-07,"CA121",30044,"Call-in","F Gourmet Veg","Cash",17,17,1,"Gourmet Veg",0,"CA"
2018-11-07,"CA121",30044,"Call-in","F Murph Combo","Cash",17,17,1,"Murph Combo",0,"CA"
2018-11-07,"CA121",30044,"Call-in","F Pepperoni","Cash",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-07,"CA121",30046,"Call-in","Choc Chip Dough","Debit",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-07,"CA121",30046,"Call-in","F Stf 5 Meat","Debit",19,14,1,"Stf 5 Meat",5,"CA"
2018-11-07,"CA121",30048,"Call-in","L Cowboy","VISA",14,14,1,"Cowboy",0,"CA"
2018-11-07,"CA121",30050,"Call-in","Cheesy Bread","EBT/SNAP",5,5,1,"Cheesy Bread",0,"CA"
2018-11-07,"CA121",30050,"Call-in","L Cowboy","EBT/SNAP",14,14,1,"Cowboy",0,"CA"
2018-11-07,"CA121",30050,"Call-in","LTN Hawaiian","EBT/SNAP",12,12,1,"LTN Hawaiian",0,"CA"
2018-11-07,"CA121",30052,"Call-in","F Stf 5 Meat","Debit",19,16,1,"Stf 5 Meat",3,"CA"
2018-11-07,"CA121",30052,"Call-in","F Stf 5 Meat","Debit",19,19,1,"Stf 5 Meat",0,"CA"
2018-11-07,"CA121",30054,"Call-in","F Gourmet Veg","Debit",17,14,1,"Gourmet Veg",3,"CA"
2018-11-07,"CA121",30056,"Call-in","F All Meat","EBT/SNAP",17,17,1,"All Meat",0,"CA"
2018-11-07,"CA121",30056,"Call-in","FTN Chk Bcn Art","EBT/SNAP",16,16,1,"FTN Chk Bcn Art",0,"CA"
2018-11-07,"CA121",30058,"Call-in","L Stf 5 Meat","EBT/SNAP",16,16,1,"Stf 5 Meat",0,"CA"
2018-11-07,"CA121",30060,"Call-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"CA"
2018-11-07,"CA121",30060,"Call-in","F Murph Combo","Cash",17,17,0.5,"Murph Combo",0,"CA"
2018-11-07,"CA121",30062,"Call-in","FTN Chk Bcn Art","Cash",16,13,1,"FTN Chk Bcn Art",3,"CA"
2018-11-07,"CA121",30064,"Call-in","F Chkn Garlic","EBT/SNAP",17,17,1,"Chkn Garlic",0,"CA"
2018-11-07,"CA121",30064,"Call-in","F Stf 5 Meat","EBT/SNAP",19,19,0.5,"Stf 5 Meat",0,"CA"
2018-11-07,"CA121",30064,"Call-in","F Stf CYO","EBT/SNAP",0,0,0.5,"Stf CYO",0,"CA"
2018-11-07,"CA121",30064,"Call-in","F Stf Half","EBT/SNAP",0,0,1,"Stf Half",0,"CA"
2018-11-07,"CA121",30066,"Call-in","L BBQ Chicken","EBT/SNAP",14,14,1,"BBQ Chicken",0,"CA"
2018-11-07,"CA121",40001,"Call-in","F Cowboy","EBT/SNAP",17,17,1,"Cowboy",0,"CA"
2018-11-07,"CA121",40001,"Call-in","F Perfect","EBT/SNAP",16,16,1,"Perfect",0,"CA"
2018-11-07,"CA121",40003,"Call-in","Chk Bcn Art Sal","Debit",5.5,4.19,1,"Chk Bcn Art Sal",1.31,"CA"
2018-11-07,"CA121",40003,"Call-in","L Cheese","Debit",10,10,1,"Cheese",0,"CA"
2018-11-07,"CA121",40003,"Call-in","S'more Dsrt Piz","Debit",5,3.81,1,"S'more Dsrt Piz",1.19,"CA"
2018-11-07,"CA121",830005,"eComm","LTN CYO","VISA",9,6.75,1,"LTN CYO",2.25,"CA"
2018-11-07,"CA121",830005,"eComm","LTN CYO","VISA",9,6.83,1,"LTN CYO",2.17,"CA"
2018-11-07,"CA121",830008,"eComm","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",830008,"eComm","FNY 3-Cheese","EBT/SNAP",9,9,1,"FNY 3-Cheese",0,"CA"
2018-11-07,"CA121",830014,"eComm","FNY New Yrk","Debit",9,9,1,"FNY New Yrk",0,"CA"
2018-11-07,"CA121",830032,"eComm","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-07,"CA121",830032,"eComm","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",830032,"eComm","F Pepperoni","Cash",14.5,11.5,1,"Pepperoni",3,"CA"
2018-11-07,"CA121",830032,"eComm","L Murph Combo","Cash",14,12,1,"Murph Combo",2,"CA"
2018-11-07,"CA121",830038,"eComm","2L Soda","VISA",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",830038,"eComm","F Cowboy","VISA",17,17,1,"Cowboy",0,"CA"
2018-11-07,"CA121",830038,"eComm","FNY 3-Cheese","VISA",9,9,1,"FNY 3-Cheese",0,"CA"
2018-11-07,"CA121",830038,"eComm","Medt Salad","VISA",5.5,2.5,1,"Medt Salad",3,"CA"
2018-11-07,"CA121",830038,"eComm","Medt Salad","VISA",5.5,5.5,1,"Medt Salad",0,"CA"
2018-11-07,"CA121",830040,"eComm","L Hrb Chk Medt","VISA",14,8.4,1,"Hrb Chk Medt",5.6,"CA"
2018-11-07,"CA121",830042,"eComm","FNY Giant Pepp","Debit",9,7.63,1,"FNY Giant Pepp",1.37,"CA"
2018-11-07,"CA121",830042,"eComm","L Chk Bac Art","Debit",14,11.87,1,"Chk Bac Art",2.13,"CA"
2018-11-07,"CA121",830044,"eComm","L Cowboy","MASTERCARD",14,10.5,1,"Cowboy",3.5,"CA"
2018-11-07,"CA121",830044,"eComm","MM Chz","MASTERCARD",4,3,1,"MM Chz",1,"CA"
2018-11-07,"CA121",830044,"eComm","MM Pep","MASTERCARD",4,3,1,"MM Pep",1,"CA"
2018-11-07,"CA121",830046,"eComm","FTN Chkn Garlic","Debit",16,5.91,1,"FTN Chkn Garlic",10.09,"CA"
2018-11-07,"CA121",830046,"eComm","LTN  BBQ Chk","Debit",13,5.79,1,"LTN  BBQ Chk",7.21,"CA"
2018-11-07,"CA121",830061,"eComm","F Stf CYO","VISA",14.5,7.25,1,"Stf CYO",7.25,"CA"
2018-11-07,"CA121",830063,"eComm","F Chk Bac Art","Debit",17,10.2,1,"Chk Bac Art",6.8,"CA"
2018-11-07,"CA121",830063,"eComm","F Stf 5 Meat","Debit",19,11.4,1,"Stf 5 Meat",7.6,"CA"
2018-11-07,"CA121",830067,"eComm","Chz5 Brd W/Mar","Cash",5,5,1,"Chz5 Brd W/Mar",0,"CA"
2018-11-07,"CA121",830067,"eComm","FNY 3-Cheese","Cash",9,9,1,"FNY 3-Cheese",0,"CA"
2018-11-07,"CA121",830067,"eComm","L Hawaiian","Cash",13,13,1,"Hawaiian",0,"CA"
2018-11-07,"CA121",830070,"eComm","2L Soda","VISA",2.5,2.5,1,"2Soda",0,"CA"
2018-11-07,"CA121",830070,"eComm","Choc Chip Dough","VISA",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-07,"CA121",830070,"eComm","Club Salad","VISA",5.5,5.5,1,"Club Salad",0,"CA"
2018-11-07,"CA121",830070,"eComm","LPAN All Meat","VISA",15,15,1,"LPAN All Meat",0,"CA"
2018-11-07,"CA121",830074,"eComm","Chz5 Brd W/Mar","Debit",5,2.5,1,"Chz5 Brd W/Mar",2.5,"CA"
2018-11-07,"CA121",830074,"eComm","L Chk Bac Art","Debit",14,7,1,"Chk Bac Art",7,"CA"
2018-11-07,"OR019",10001,"Walk-in","M Cowboy","VISA",14,13,1,"M Cowboy",1,"OR"
2018-11-07,"OR019",10002,"Walk-in","LTN Cowboy","VISA",14,13,1,"LTN Cowboy",1,"OR"
2018-11-07,"OR019",10003,"Walk-in","Garden Salad","Cash",6,6,1,"Garden Salad",0,"OR"
2018-11-07,"OR019",10003,"Walk-in","L Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",10003,"Walk-in","L Pepperoni","Cash",12.25,12.25,0.5,"Pepperoni",0,"OR"
2018-11-07,"OR019",10004,"Walk-in","Chz5 Brd W/Mar","VISA",5,2.5,1,"Chz5 Brd W/Mar",2.5,"OR"
2018-11-07,"OR019",10006,"Walk-in","*Open Gift Card","VISA",15,15,1,"*Open Gift Card",0,"OR"
2018-11-07,"OR019",10007,"Walk-in","F Cowboy","EBT/SNAP",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10008,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",10008,"Walk-in","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",10009,"Walk-in","L Cowboy","EBT/SNAP",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10010,"Walk-in","Chz5 Brd W/Mar","EBT/SNAP",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-07,"OR019",10010,"Walk-in","L All Meat","EBT/SNAP",15,15,1,"All Meat",0,"OR"
2018-11-07,"OR019",10010,"Walk-in","LTN Chk Bcn Art","EBT/SNAP",14,14,1,"LTN Chk Bcn Art",0,"OR"
2018-11-07,"OR019",10011,"Walk-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10012,"Walk-in","L Cowboy","Cash",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10013,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",10013,"Walk-in","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",10013,"Walk-in","F Murph Combo","EBT/SNAP",18,18,1,"Murph Combo",0,"OR"
2018-11-07,"OR019",10013,"Walk-in","L Hrb Chk Medt","EBT/SNAP",15,11,1,"Hrb Chk Medt",4,"OR"
2018-11-07,"OR019",10014,"Walk-in","Choc Chip Dough","EBT/SNAP",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR019",10014,"Walk-in","Cinnamon Wheel","EBT/SNAP",5,5,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR019",10016,"Walk-in","LTN Hrb Chk Med","Cash",14,10,1,"LTN Hrb Chk Med",4,"OR"
2018-11-07,"OR019",10017,"Walk-in","L Cowboy","Cash",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10018,"Walk-in","F Chkn Garlic","EBT/SNAP",17,17,1,"Chkn Garlic",0,"OR"
2018-11-07,"OR019",10018,"Walk-in","F Papas Fav","EBT/SNAP",18,18,1,"Papas Fav",0,"OR"
2018-11-07,"OR019",10019,"Walk-in","F Pepperoni","Cash",14.25,14.25,1,"Pepperoni",0,"OR"
2018-11-07,"OR019",10020,"Walk-in","L CYO","VISA",11,11,1,"CYO",0,"OR"
2018-11-07,"OR019",10021,"Walk-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10021,"Walk-in","L Pepperoni","VISA",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-07,"OR019",10021,"Walk-in","Marinara Sc Cup","VISA",0.5,0.5,1,"Marinara Sc Cup",0,"OR"
2018-11-07,"OR019",10022,"Walk-in","F Cowboy","VISA",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",10024,"Walk-in","LTN Hrb Chk Med","VISA",14,10,1,"LTN Hrb Chk Med",4,"OR"
2018-11-07,"OR019",20001,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",20001,"Walk-in","2L Soda","VISA",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",20001,"Walk-in","F Hawaiian","VISA",15.5,15.5,1,"Hawaiian",0,"OR"
2018-11-07,"OR019",20002,"Walk-in","$0.10 Deposit","VISA",0.1,0.05,1,"$0.10 Deposit",0.05,"OR"
2018-11-07,"OR019",20002,"Walk-in","20Oz Aquafina","VISA",1.4,0.7,1,"20Oz Aquafina",0.7,"OR"
2018-11-07,"OR019",20003,"Walk-in","L Chkn Garlic","VISA",15,15,1,"Chkn Garlic",0,"OR"
2018-11-07,"OR019",20003,"Walk-in","LTN Hrb Chk Med","VISA",14,10,1,"LTN Hrb Chk Med",4,"OR"
2018-11-07,"OR019",20004,"Walk-in","F All Meat","VISA",17,17,1,"All Meat",0,"OR"
2018-11-07,"OR019",20005,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",20005,"Walk-in","2L Soda","VISA",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",20006,"Walk-in","L Hawaiian","Cash",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-07,"OR019",20008,"Walk-in","L Hawaiian","EBT/SNAP",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-07,"OR019",20010,"Walk-in","F Hawaiian","MASTERCARD",15.5,15.5,1,"Hawaiian",0,"OR"
2018-11-07,"OR019",20011,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",20011,"Walk-in","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",20011,"Walk-in","F Cowboy","EBT/SNAP",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20011,"Walk-in","M Pepperoni","EBT/SNAP",11.25,11.25,1,"M Pepperoni",0,"OR"
2018-11-07,"OR019",20012,"Walk-in","L All Meat","EBT/SNAP",15,15,1,"All Meat",0,"OR"
2018-11-07,"OR019",20014,"Walk-in","F Cowboy","Cash",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20015,"Walk-in","L Chkn Garlic","Cash",15,12,1,"Chkn Garlic",3,"OR"
2018-11-07,"OR019",20016,"Walk-in","Chz5 Brd W/Mar","Cash",5,4,1,"Chz5 Brd W/Mar",1,"OR"
2018-11-07,"OR019",20016,"Walk-in","Garden Salad","Cash",6,6,1,"Garden Salad",0,"OR"
2018-11-07,"OR019",20017,"Walk-in","FNY New Yrk","VISA",10,9,1,"FNY New Yrk",1,"OR"
2018-11-07,"OR019",20017,"Walk-in","L Hawaiian","VISA",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-07,"OR019",20018,"Walk-in","L CYO","VISA",11,11,0.5,"CYO",0,"OR"
2018-11-07,"OR019",20018,"Walk-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20019,"Walk-in","FTN Half&Half","Cash",0,0,1,"FTN Half&Half",0,"OR"
2018-11-07,"OR019",20019,"Walk-in","FTN Thai Chick","Cash",16,16,0.5,"FTN Thai Chick",0,"OR"
2018-11-07,"OR019",20020,"Walk-in","Pizza Cutter","Cash",5,5,1,"Pizza Cutter",0,"OR"
2018-11-07,"OR019",20021,"Walk-in","FTN All Meat","VISA",16,16,1,"FTN All Meat",0,"OR"
2018-11-07,"OR019",20021,"Walk-in","LPAN Cowboy","VISA",16,14,1,"LPAN Cowboy",2,"OR"
2018-11-07,"OR019",20022,"Walk-in","L CYO","VISA",0,0,0.5,"CYO",0,"OR"
2018-11-07,"OR019",20022,"Walk-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20022,"Walk-in","L Pepperoni","VISA",12.25,12.25,0.5,"Pepperoni",0,"OR"
2018-11-07,"OR019",20023,"Walk-in","F Murph Combo","VISA",18,18,1,"Murph Combo",0,"OR"
2018-11-07,"OR019",20024,"Walk-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20024,"Walk-in","L Hawaiian","VISA",13.5,11.5,1,"Hawaiian",2,"OR"
2018-11-07,"OR019",20024,"Walk-in","LTN Hrb Chk Med","VISA",14,10,1,"LTN Hrb Chk Med",4,"OR"
2018-11-07,"OR019",20025,"Walk-in","L Cowboy","EBT/SNAP",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20026,"Walk-in","LPAN Pepperoni","VISA",13.25,13.25,1,"LPAN Pepperoni",0,"OR"
2018-11-07,"OR019",20027,"Walk-in","***PROMO 1***","VISA",0,0,1,"***PROMO 1***",0,"OR"
2018-11-07,"OR019",20027,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",20027,"Walk-in","20Oz Soda","VISA",1.65,1.65,1,"20Oz Soda",0,"OR"
2018-11-07,"OR019",20027,"Walk-in","F Pepperoni","VISA",14.25,14.25,1,"Pepperoni",0,"OR"
2018-11-07,"OR019",20028,"Walk-in","F CYO","VISA",0,0,0.25,"CYO",0,"OR"
2018-11-07,"OR019",20028,"Walk-in","F Papas Fav","VISA",18,18,0.25,"Papas Fav",0,"OR"
2018-11-07,"OR019",20028,"Walk-in","F Quarter's","VISA",0,0,1,"Quarter's",0,"OR"
2018-11-07,"OR019",20029,"Walk-in","$0.10 Deposit","Cash",0.1,0.05,1,"$0.10 Deposit",0.05,"OR"
2018-11-07,"OR019",20029,"Walk-in","20Oz Aquafina","Cash",1.4,0.7,1,"20Oz Aquafina",0.7,"OR"
2018-11-07,"OR019",20030,"Walk-in","F Stf 5 Meat","Cash",19,19,1,"Stf 5 Meat",0,"OR"
2018-11-07,"OR019",20031,"Walk-in","F Chkn Garlic","EBT/SNAP",17,17,0.5,"Chkn Garlic",0,"OR"
2018-11-07,"OR019",20031,"Walk-in","F Half & Half","EBT/SNAP",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20032,"Walk-in","Choc Chip Dough","VISA",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR019",20032,"Walk-in","F Cowboy","VISA",17,15,0.5,"Cowboy",2,"OR"
2018-11-07,"OR019",20032,"Walk-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20034,"Walk-in","Ranch Dr Pkt","Cash",0.5,0.35,1,"Ranch Dr Pkt",0.15,"OR"
2018-11-07,"OR019",20035,"Walk-in","Chz5 Brd W/Mar","VISA",5,2.5,1,"Chz5 Brd W/Mar",2.5,"OR"
2018-11-07,"OR019",20037,"Walk-in","F Cowboy","EBT/SNAP",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20038,"Walk-in","F Cowboy","VISA",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20039,"Walk-in","F Grd Veg","VISA",16,13,1,"Grd Veg",3,"OR"
2018-11-07,"OR019",20040,"Walk-in","Chz5 Brd W/Mar","Cash",5,2.5,1,"Chz5 Brd W/Mar",2.5,"OR"
2018-11-07,"OR019",20043,"Walk-in","L Hrb Chk Medt","EBT/SNAP",15,11,1,"Hrb Chk Medt",4,"OR"
2018-11-07,"OR019",20044,"Walk-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20044,"Walk-in","F Pepperoni","VISA",14.25,14.25,0.5,"Pepperoni",0,"OR"
2018-11-07,"OR019",20047,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR019",20047,"Walk-in","F Hawaiian","Cash",15.5,15.5,0.5,"Hawaiian",0,"OR"
2018-11-07,"OR019",20048,"Walk-in","F All Meat","VISA",17,17,1,"All Meat",0,"OR"
2018-11-07,"OR019",20049,"Walk-in","L Chkn Garlic","VISA",15,15,1,"Chkn Garlic",0,"OR"
2018-11-07,"OR019",20049,"Walk-in","LTN Hawaiian","VISA",12.5,12.5,1,"LTN Hawaiian",0,"OR"
2018-11-07,"OR019",20050,"Walk-in","FNY New Yrk","VISA",10,9,1,"FNY New Yrk",1,"OR"
2018-11-07,"OR019",20051,"Walk-in","LTN Chk Bcn Art","VISA",14,10,0.5,"LTN Chk Bcn Art",4,"OR"
2018-11-07,"OR019",20051,"Walk-in","LTN Half&Half","VISA",0,0,1,"LTN Half&Half",0,"OR"
2018-11-07,"OR019",20053,"Walk-in","F Cowboy","EBT/SNAP",17,15,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20053,"Walk-in","FNY New Yrk","EBT/SNAP",10,9,1,"FNY New Yrk",1,"OR"
2018-11-07,"OR019",20054,"Walk-in","L Cowboy","Cash",15,13,1,"Cowboy",2,"OR"
2018-11-07,"OR019",20055,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR019",20055,"Walk-in","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-07,"OR019",20055,"Walk-in","L Chkn Garlic","EBT/SNAP",15,15,1,"Chkn Garlic",0,"OR"
2018-11-07,"OR019",20056,"Walk-in","F Stf 5 Meat","EBT/SNAP",19,19,1,"Stf 5 Meat",0,"OR"
2018-11-07,"OR019",20057,"Walk-in","Chz5 Brd W/Mar","Cash",5,2.5,1,"Chz5 Brd W/Mar",2.5,"OR"
2018-11-07,"OR019",30001,"Call-in","Chk Caesar Sal","EBT/SNAP",6,6,1,"Chk Caesar Sal",0,"OR"
